uri1	AGROVOC LABELS	match	GEMET LABELS	uri2	
http://aims.fao.org/aos/agrovoc/c_15591	Leaching	http://www.w3.org/2004/02/skos/mapping#broadMatch	leaching	http://www.eionet.europa.eu/gemet/concept/4722	
http://aims.fao.org/aos/agrovoc/c_15619	Clay	http://www.w3.org/2004/02/skos/mapping#exactMatch	clay	http://www.eionet.europa.eu/gemet/concept/1449	
http://aims.fao.org/aos/agrovoc/c_15649	Mariculture	http://www.w3.org/2004/02/skos/mapping#exactMatch	mariculture	http://www.eionet.europa.eu/gemet/concept/5024
http://aims.fao.org/aos/agrovoc/c_15869	Denitrification	http://www.w3.org/2004/02/skos/mapping#exactMatch	denitrification	http://www.eionet.europa.eu/gemet/concept/2071
http://aims.fao.org/aos/agrovoc/c_15893	chemical structure	http://www.w3.org/2004/02/skos/mapping#exactMatch	chemical structure	http://www.eionet.europa.eu/gemet/concept/1333
http://aims.fao.org/aos/agrovoc/c_15894	coliform bacteria	http://www.w3.org/2004/02/skos/mapping#exactMatch	coliform bacterium	http://www.eionet.europa.eu/gemet/concept/1561
http://aims.fao.org/aos/agrovoc/c_15898	environmental protection	http://www.w3.org/2004/02/skos/mapping#exactMatch	environmental protection	http://www.eionet.europa.eu/gemet/concept/2900
http://aims.fao.org/aos/agrovoc/c_15905	Mineral fibres	http://www.w3.org/2004/02/skos/mapping#exactMatch	mineral fibre	http://www.eionet.europa.eu/gemet/concept/5267
http://aims.fao.org/aos/agrovoc/c_15908	navigation	http://www.w3.org/2004/02/skos/mapping#exactMatch	navigation	http://www.eionet.europa.eu/gemet/concept/11289
http://aims.fao.org/aos/agrovoc/c_15933	acid rain	http://www.w3.org/2004/02/skos/mapping#exactMatch	acid rain	http://www.eionet.europa.eu/gemet/concept/51
http://aims.fao.org/aos/agrovoc/c_15934	Activated carbon	http://www.w3.org/2004/02/skos/mapping#exactMatch	activated carbon	http://www.eionet.europa.eu/gemet/concept/72
http://aims.fao.org/aos/agrovoc/c_15944	Biological analysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	biological analysis	http://www.eionet.europa.eu/gemet/concept/841
http://aims.fao.org/aos/agrovoc/c_15952	cloning	http://www.w3.org/2004/02/skos/mapping#exactMatch	cloning	http://www.eionet.europa.eu/gemet/concept/1484
http://aims.fao.org/aos/agrovoc/c_15956	Composting	http://www.w3.org/2004/02/skos/mapping#exactMatch	composting	http://www.eionet.europa.eu/gemet/concept/1652
http://aims.fao.org/aos/agrovoc/c_15962	Data analysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	data analysis	http://www.eionet.europa.eu/gemet/concept/1975
http://aims.fao.org/aos/agrovoc/c_15963	Desorption	http://www.w3.org/2004/02/skos/mapping#exactMatch	desorption	http://www.eionet.europa.eu/gemet/concept/2119
http://aims.fao.org/aos/agrovoc/c_15974	genetic engineering	http://www.w3.org/2004/02/skos/mapping#exactMatch	genetic engineering	http://www.eionet.europa.eu/gemet/concept/3624
http://aims.fao.org/aos/agrovoc/c_15975	genetic variation	http://www.w3.org/2004/02/skos/mapping#exactMatch	genetic variation	http://www.eionet.europa.eu/gemet/concept/3634
http://aims.fao.org/aos/agrovoc/c_15986	Hydrogen sulphide	http://www.w3.org/2004/02/skos/mapping#exactMatch	hydrogen sulphide	http://www.eionet.europa.eu/gemet/concept/4107																																		
http://aims.fao.org/aos/agrovoc/c_16002	Nitrogen oxides	http://www.w3.org/2004/02/skos/mapping#exactMatch	nitrogen oxides	http://www.eionet.europa.eu/gemet/concept/5613																																		
http://aims.fao.org/aos/agrovoc/c_16002	Nitrogen oxides	http://www.w3.org/2004/02/skos/mapping#narrowMatch	nitrogen oxide	http://www.eionet.europa.eu/gemet/concept/13577																																		
http://aims.fao.org/aos/agrovoc/c_16042	Solar collectors	http://www.w3.org/2004/02/skos/mapping#exactMatch	solar collector	http://www.eionet.europa.eu/gemet/concept/7905																																		
http://aims.fao.org/aos/agrovoc/c_16061	Water quality	http://www.w3.org/2004/02/skos/mapping#exactMatch	water quality	http://www.eionet.europa.eu/gemet/concept/9214																																		
http://aims.fao.org/aos/agrovoc/c_16064	Water analysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	water analysis	http://www.eionet.europa.eu/gemet/concept/9147																																		
http://aims.fao.org/aos/agrovoc/c_16086	management	http://www.w3.org/2004/02/skos/mapping#exactMatch	management	http://www.eionet.europa.eu/gemet/concept/4985																																		
http://aims.fao.org/aos/agrovoc/c_16098	Economic viability	http://www.w3.org/2004/02/skos/mapping#exactMatch	economic viability	http://www.eionet.europa.eu/gemet/concept/2512																																		
http://aims.fao.org/aos/agrovoc/c_16121	Energy consumption	http://www.w3.org/2004/02/skos/mapping#exactMatch	energy consumption	http://www.eionet.europa.eu/gemet/concept/2715																																		
http://aims.fao.org/aos/agrovoc/c_16129	Forest management	http://www.w3.org/2004/02/skos/mapping#exactMatch	forest management	http://www.eionet.europa.eu/gemet/concept/3425																																		
http://aims.fao.org/aos/agrovoc/c_16141	Nature reserves	http://www.w3.org/2004/02/skos/mapping#exactMatch	nature reserve	http://www.eionet.europa.eu/gemet/concept/5545																																		
http://aims.fao.org/aos/agrovoc/c_16149	synergism	http://www.w3.org/2004/02/skos/mapping#exactMatch	synergism	http://www.eionet.europa.eu/gemet/concept/8263																																		
http://aims.fao.org/aos/agrovoc/c_16150	Water mills	http://www.w3.org/2004/02/skos/mapping#exactMatch	water mill	http://www.eionet.europa.eu/gemet/concept/11975																																		
http://aims.fao.org/aos/agrovoc/c_16165	Biotechnology	http://www.w3.org/2004/02/skos/mapping#exactMatch	biotechnology	http://www.eionet.europa.eu/gemet/concept/898																																		
http://aims.fao.org/aos/agrovoc/c_16173	curriculum	http://www.w3.org/2004/02/skos/mapping#exactMatch	curriculum	http://www.eionet.europa.eu/gemet/concept/1926																																		
http://aims.fao.org/aos/agrovoc/c_16198	recreational areas	http://www.w3.org/2004/02/skos/mapping#exactMatch	recreational area	http://www.eionet.europa.eu/gemet/concept/7003																																		
http://aims.fao.org/aos/agrovoc/c_16203	Wood products	http://www.w3.org/2004/02/skos/mapping#exactMatch	wood product	http://www.eionet.europa.eu/gemet/concept/9358
http://aims.fao.org/aos/agrovoc/c_16373	Ivory	http://www.w3.org/2004/02/skos/mapping#exactMatch	ivory	http://www.eionet.europa.eu/gemet/concept/4524
http://aims.fao.org/aos/agrovoc/c_16448	Onchocerciasis	http://www.w3.org/2004/02/skos/mapping#exactMatch	onchocerciasis	http://www.eionet.europa.eu/gemet/concept/5869
http://aims.fao.org/aos/agrovoc/c_16510	water distribution systems	http://www.w3.org/2004/02/skos/mapping#exactMatch	water distribution system	http://www.eionet.europa.eu/gemet/concept/9165
http://aims.fao.org/aos/agrovoc/c_16541	Educational institutions	http://www.w3.org/2004/02/skos/mapping#exactMatch	educational institution	http://www.eionet.europa.eu/gemet/concept/2551
http://aims.fao.org/aos/agrovoc/c_17209	food requirements	http://www.w3.org/2004/02/skos/mapping#exactMatch	food requirement	http://www.eionet.europa.eu/gemet/concept/3381
http://aims.fao.org/aos/agrovoc/c_17299	Carbon cycle	http://www.w3.org/2004/02/skos/mapping#exactMatch	carbon cycle	http://www.eionet.europa.eu/gemet/concept/1164
http://aims.fao.org/aos/agrovoc/c_17949	Agricultural hydraulics	http://www.w3.org/2004/02/skos/mapping#exactMatch	agricultural hydraulics	http://www.eionet.europa.eu/gemet/concept/11165
http://aims.fao.org/aos/agrovoc/c_21547	commercialization	http://www.w3.org/2004/02/skos/mapping#exactMatch	commercialisation	http://www.eionet.europa.eu/gemet/concept/1588
http://aims.fao.org/aos/agrovoc/c_23633	Photochemical oxidants	http://www.w3.org/2004/02/skos/mapping#exactMatch	photochemical oxidant	http://www.eionet.europa.eu/gemet/concept/6199
http://aims.fao.org/aos/agrovoc/c_24010	Microcomputers	http://www.w3.org/2004/02/skos/mapping#exactMatch	microcomputer	http://www.eionet.europa.eu/gemet/concept/5222
http://aims.fao.org/aos/agrovoc/c_24011	Corrosion	http://www.w3.org/2004/02/skos/mapping#exactMatch	corrosion	http://www.eionet.europa.eu/gemet/concept/1808
http://aims.fao.org/aos/agrovoc/c_24066	Polychlorinated biphenyls	http://www.w3.org/2004/02/skos/mapping#exactMatch	polychlorinated biphenyl	http://www.eionet.europa.eu/gemet/concept/6485
http://aims.fao.org/aos/agrovoc/c_24071	Radar	http://www.w3.org/2004/02/skos/mapping#exactMatch	radar	http://www.eionet.europa.eu/gemet/concept/6883
http://aims.fao.org/aos/agrovoc/c_24097	Ultrafiltration	http://www.w3.org/2004/02/skos/mapping#exactMatch	ultrafiltration	http://www.eionet.europa.eu/gemet/concept/8736
http://aims.fao.org/aos/agrovoc/c_24100	Waste heat	http://www.w3.org/2004/02/skos/mapping#exactMatch	waste heat	http://www.eionet.europa.eu/gemet/concept/9085
http://aims.fao.org/aos/agrovoc/c_24103	Wild animals	http://www.w3.org/2004/02/skos/mapping#exactMatch	wild animal	http://www.eionet.europa.eu/gemet/concept/9310	
http://aims.fao.org/aos/agrovoc/c_24120	Malformations	http://www.w3.org/2004/02/skos/mapping#exactMatch	malformation	http://www.eionet.europa.eu/gemet/concept/4977	
http://aims.fao.org/aos/agrovoc/c_24126	Wild plants	http://www.w3.org/2004/02/skos/mapping#exactMatch	wild plant	http://www.eionet.europa.eu/gemet/concept/9323	
http://aims.fao.org/aos/agrovoc/c_24127	Dust	 http://www.w3.org/2004/02/skos/mapping#broadMatch	dust	http://www.eionet.europa.eu/gemet/concept/2381	
http://aims.fao.org/aos/agrovoc/c_24132	Schistosomiasis	http://www.w3.org/2004/02/skos/mapping#exactMatch	schistosomiasis	http://www.eionet.europa.eu/gemet/concept/7464	
http://aims.fao.org/aos/agrovoc/c_24134	Telemetry	http://www.w3.org/2004/02/skos/mapping#exactMatch	telemetry	http://www.eionet.europa.eu/gemet/concept/8351	
http://aims.fao.org/aos/agrovoc/c_24183	hospitals	http://www.w3.org/2004/02/skos/mapping#exactMatch	hospital	http://www.eionet.europa.eu/gemet/concept/3999	
http://aims.fao.org/aos/agrovoc/c_24248	Speed	http://www.w3.org/2004/02/skos/mapping#exactMatch	speed	http://www.eionet.europa.eu/gemet/concept/7994	
http://aims.fao.org/aos/agrovoc/c_24267	Whaling	http://www.w3.org/2004/02/skos/mapping#exactMatch	whaling	http://www.eionet.europa.eu/gemet/concept/9305	
http://aims.fao.org/aos/agrovoc/c_24389	Biophysics	http://www.w3.org/2004/02/skos/mapping#exactMatch	biophysics	http://www.eionet.europa.eu/gemet/concept/888	
http://aims.fao.org/aos/agrovoc/c_24402	Interdisciplinary research	http://www.w3.org/2004/02/skos/mapping#exactMatch	interdisciplinary research	http://www.eionet.europa.eu/gemet/concept/4400	
http://aims.fao.org/aos/agrovoc/c_24420	Environmental impact	http://www.w3.org/2004/02/skos/mapping#exactMatch	environmental impact	http://www.eionet.europa.eu/gemet/concept/2829	
http://aims.fao.org/aos/agrovoc/c_24425	Volatility	http://www.w3.org/2004/02/skos/mapping#exactMatch	volatility	http://www.eionet.europa.eu/gemet/concept/8995	
http://aims.fao.org/aos/agrovoc/c_24430	Agrochemicals	http://www.w3.org/2004/02/skos/mapping#exactMatch	agrochemical	http://www.eionet.europa.eu/gemet/concept/237	
http://aims.fao.org/aos/agrovoc/c_24837	Energy management	http://www.w3.org/2004/02/skos/mapping#exactMatch	energy management	http://www.eionet.europa.eu/gemet/concept/2730	
http://aims.fao.org/aos/agrovoc/c_24838	Ethics	http://www.w3.org/2004/02/skos/mapping#exactMatch	ethics	http://www.eionet.europa.eu/gemet/concept/2980	
http://aims.fao.org/aos/agrovoc/c_24840	Fly ash	http://www.w3.org/2004/02/skos/mapping#exactMatch	fly ash	http://www.eionet.europa.eu/gemet/concept/3342
http://aims.fao.org/aos/agrovoc/c_24850	gravel	http://www.w3.org/2004/02/skos/mapping#exactMatch	gravel	http://www.eionet.europa.eu/gemet/concept/3738
http://aims.fao.org/aos/agrovoc/c_24887	raw materials	http://www.w3.org/2004/02/skos/mapping#exactMatch	raw material	http://www.eionet.europa.eu/gemet/concept/6967
http://aims.fao.org/aos/agrovoc/c_24891	research projects	http://www.w3.org/2004/02/skos/mapping#exactMatch	research project	http://www.eionet.europa.eu/gemet/concept/7135
http://aims.fao.org/aos/agrovoc/c_24894	Seasonal variation	http://www.w3.org/2004/02/skos/mapping#exactMatch	seasonal variation	http://www.eionet.europa.eu/gemet/concept/11133
http://aims.fao.org/aos/agrovoc/c_24904	Tropical forests	http://www.w3.org/2004/02/skos/mapping#exactMatch	tropical forest	http://www.eionet.europa.eu/gemet/concept/8687
http://aims.fao.org/aos/agrovoc/c_24906	telecommunications	http://www.w3.org/2004/02/skos/mapping#exactMatch	telecommunications	http://www.eionet.europa.eu/gemet/concept/8347
http://aims.fao.org/aos/agrovoc/c_24907	terminology	http://www.w3.org/2004/02/skos/mapping#exactMatch	terminology	http://www.eionet.europa.eu/gemet/concept/8380
http://aims.fao.org/aos/agrovoc/c_24911	trends	http://www.w3.org/2004/02/skos/mapping#exactMatch	trend	http://www.eionet.europa.eu/gemet/concept/8671
http://aims.fao.org/aos/agrovoc/c_24912	Tritium	http://www.w3.org/2004/02/skos/mapping#exactMatch	tritium	http://www.eionet.europa.eu/gemet/concept/8680
http://aims.fao.org/aos/agrovoc/c_24920	world	http://www.w3.org/2004/02/skos/mapping#exactMatch	world	http://www.eionet.europa.eu/gemet/concept/9380
http://aims.fao.org/aos/agrovoc/c_24936	Diffusion	http://www.w3.org/2004/02/skos/mapping#exactMatch	diffusion	http://www.eionet.europa.eu/gemet/concept/2186
http://aims.fao.org/aos/agrovoc/c_24940	Hydrolysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	hydrolysis	http://www.eionet.europa.eu/gemet/concept/4119
http://aims.fao.org/aos/agrovoc/c_24945	Overgrazing	http://www.w3.org/2004/02/skos/mapping#exactMatch	overgrazing	http://www.eionet.europa.eu/gemet/concept/5962
http://aims.fao.org/aos/agrovoc/c_24983	Chlorophenols	http://www.w3.org/2004/02/skos/mapping#exactMatch	chlorophenol	http://www.eionet.europa.eu/gemet/concept/1389
http://aims.fao.org/aos/agrovoc/c_25005	Food preservation	http://www.w3.org/2004/02/skos/mapping#exactMatch	food preservation	http://www.eionet.europa.eu/gemet/concept/3375
http://aims.fao.org/aos/agrovoc/c_25187	Animal physiology	http://www.w3.org/2004/02/skos/mapping#exactMatch	animal physiology	http://www.eionet.europa.eu/gemet/concept/437
http://aims.fao.org/aos/agrovoc/c_25188	Human physiology	http://www.w3.org/2004/02/skos/mapping#exactMatch	human physiology	http://www.eionet.europa.eu/gemet/concept/4055
http://aims.fao.org/aos/agrovoc/c_25189	Plant physiology	http://www.w3.org/2004/02/skos/mapping#exactMatch	plant physiology	http://www.eionet.europa.eu/gemet/concept/6316
http://aims.fao.org/aos/agrovoc/c_25191	chemical reactions	http://www.w3.org/2004/02/skos/mapping#exactMatch	chemical reaction	http://www.eionet.europa.eu/gemet/concept/1324
http://aims.fao.org/aos/agrovoc/c_25205	Coastal waters	http://www.w3.org/2004/02/skos/mapping#exactMatch	coastal water	http://www.eionet.europa.eu/gemet/concept/1526
http://aims.fao.org/aos/agrovoc/c_25225	Camping	http://www.w3.org/2004/02/skos/mapping#exactMatch	camping	http://www.eionet.europa.eu/gemet/concept/1121
http://aims.fao.org/aos/agrovoc/c_25239	Filter cakes	http://www.w3.org/2004/02/skos/mapping#exactMatch	filter cake	http://www.eionet.europa.eu/gemet/concept/3186
http://aims.fao.org/aos/agrovoc/c_25243	Grazing	http://www.w3.org/2004/02/skos/mapping#exactMatch	grazing	http://www.eionet.europa.eu/gemet/concept/3748
http://aims.fao.org/aos/agrovoc/c_25301	Watershed management	http://www.w3.org/2004/02/skos/mapping#exactMatch	watershed management	http://www.eionet.europa.eu/gemet/concept/9234
http://aims.fao.org/aos/agrovoc/c_25302	Microbiological analysis	http://www.w3.org/2004/02/skos/mapping#exactMatch	microbiological analysis	http://www.eionet.europa.eu/gemet/concept/5216
http://aims.fao.org/aos/agrovoc/c_25306	Pollutant load	http://www.w3.org/2004/02/skos/mapping#exactMatch	pollutant load	http://www.eionet.europa.eu/gemet/concept/6422
http://aims.fao.org/aos/agrovoc/c_25317	Surface water	http://www.w3.org/2004/02/skos/mapping#exactMatch	surface water	http://www.eionet.europa.eu/gemet/concept/8229
http://aims.fao.org/aos/agrovoc/c_25331	drainage systems	http://www.w3.org/2004/02/skos/mapping#exactMatch	drainage system	http://www.eionet.europa.eu/gemet/concept/11231
http://aims.fao.org/aos/agrovoc/c_25332	irrigation systems	http://www.w3.org/2004/02/skos/mapping#exactMatch	irrigation system	http://www.eionet.europa.eu/gemet/concept/11232
http://aims.fao.org/aos/agrovoc/c_25340	Irrigation canals	http://www.w3.org/2004/02/skos/mapping#exactMatch	irrigation canal	http://www.eionet.europa.eu/gemet/concept/4507
http://aims.fao.org/aos/agrovoc/c_25341	Sediment	http://www.w3.org/2004/02/skos/mapping#exactMatch	sediment	http://www.eionet.europa.eu/gemet/concept/7565
http://aims.fao.org/aos/agrovoc/c_25345	rock mechanics	http://www.w3.org/2004/02/skos/mapping#exactMatch	rock mechanics	http://www.eionet.europa.eu/gemet/concept/12666
http://aims.fao.org/aos/agrovoc/c_25423	Water hardness	http://www.w3.org/2004/02/skos/mapping#exactMatch	water hardness	http://www.eionet.europa.eu/gemet/concept/9184
http://aims.fao.org/aos/agrovoc/c_25560	aquifers	http://www.w3.org/2004/02/skos/mapping#exactMatch	aquifer	http://www.eionet.europa.eu/gemet/concept/518
http://aims.fao.org/aos/agrovoc/c_25629	Hydrometry	http://www.w3.org/2004/02/skos/mapping#exactMatch	hydrometry	http://www.eionet.europa.eu/gemet/concept/12128
http://aims.fao.org/aos/agrovoc/c_25632	Biological indicators	http://www.w3.org/2004/02/skos/mapping#exactMatch	biological indicator	http://www.eionet.europa.eu/gemet/concept/856
http://aims.fao.org/aos/agrovoc/c_25724	explosives	http://www.w3.org/2004/02/skos/mapping#exactMatch	explosive	http://www.eionet.europa.eu/gemet/concept/3061
http://aims.fao.org/aos/agrovoc/c_25731	Steam generators	http://www.w3.org/2004/02/skos/mapping#exactMatch	steam generator	http://www.eionet.europa.eu/gemet/concept/8086
http://aims.fao.org/aos/agrovoc/c_25771	Industrial equipment	http://www.w3.org/2004/02/skos/mapping#exactMatch	industrial equipment	http://www.eionet.europa.eu/gemet/concept/4234
http://aims.fao.org/aos/agrovoc/c_26026	lasers	http://www.w3.org/2004/02/skos/mapping#exactMatch	laser	http://www.eionet.europa.eu/gemet/concept/4698
http://aims.fao.org/aos/agrovoc/c_26073	Diesel engines	http://www.w3.org/2004/02/skos/mapping#exactMatch	diesel engine	http://www.eionet.europa.eu/gemet/concept/2177
http://aims.fao.org/aos/agrovoc/c_26896	bitumen	http://www.w3.org/2004/02/skos/mapping#exactMatch	bitumen	http://www.eionet.europa.eu/gemet/concept/921
